price,city,layout,area,condition,ownership,outdoor,lat,lon,url
3990000,Ostatní,2+1,55,Po rekonstrukci,Osobní,1,50.248901,14.916087,https://www.sreality.cz/detail/prodej/byt/2+1/milovice-bozi-dar-kratka/3473933132
6279916,Benešov,3+1,64,Po rekonstrukci,Osobní,0,49.78793,14.691938,https://www.sreality.cz/detail/prodej/byt/3+1/benesov-benesov-na-sporilove/4041859916
9316794,Praha 4,2+kk,87,Novostavba,Osobní,0,49.990322,14.407216,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-komorany-okruzni/3684774732
12800000,Praha 5,3+kk,87,Velmi dobrý,Osobní,1,49.975731,14.369699,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zbraslav-k-radotinu/1043280716
14553583,Praha 4,3+kk,123,Novostavba,Osobní,0,49.990322,14.407216,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-komorany-okruzni/681653068
11499000,Praha 4,4+1,87,Velmi dobrý,Osobní,1,50.007114,14.435184,https://www.sreality.cz/detail/prodej/byt/4+1/praha-modrany-sumenska/553607756
6199990,Ostatní,3+1,68,Velmi dobrý,Osobní,0,50.254242,14.513973,https://www.sreality.cz/detail/prodej/byt/3+1/neratovice-neratovice-dr--e--benese/2665313100
6490000,Mladá Boleslav,5+kk,104,Po rekonstrukci,Osobní,0,50.489174,15.038286,https://www.sreality.cz/detail/prodej/byt/5+kk/knezmost-knezmost-/2226783052
7650000,Teplice,4+kk,123,Po rekonstrukci,Osobní,0,50.640682,13.838457,https://www.sreality.cz/detail/prodej/byt/4+kk/teplice-teplice-u-hadich-lazni/274301516
3290000,Ostatní,4+1,87,Velmi dobrý,Osobní,1,49.24754,15.181303,https://www.sreality.cz/detail/prodej/byt/4+1/zirovnice-zirovnice-babory/941237068
10870000,Praha 10,2+kk,62,Novostavba,Osobní,1,50.043457,14.4963,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zabehlice-klapalkova/3316859724
8200000,Ostatní,3+kk,89,Velmi dobrý,Osobní,0,50.157536,14.753321,https://www.sreality.cz/detail/prodej/byt/3+kk/celakovice-celakovice-masarykova/1713926732
44990000,Praha 5,5+kk,204,Novostavba,Osobní,1,50.060966,14.398317,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-smichov-na-laurove/215774028
2200000,Ostatní,3+kk,85,Novostavba,Družstevní,1,49.992424,14.208354,https://www.sreality.cz/detail/prodej/byt/3+kk/vysoky-ujezd-vysoky-ujezd-ke-kuchari/1505932108
2990000,Opava,1+kk,42,Dobrý,Osobní,1,49.871483,18.05102,https://www.sreality.cz/detail/prodej/byt/1+kk/hrabyne-hrabyne-/1437811532
3290000,Havlíčkův Brod,3+kk,74,Dobrý,Osobní,0,49.607319,15.574063,https://www.sreality.cz/detail/prodej/byt/3+kk/havlickuv-brod-havlickuv-brod-masarykova/1480852044
35136760,Praha 5,4+kk,132,Novostavba,Osobní,1,50.067234,14.405532,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-smichov-siklove/105309004
8100000,Praha 5,2+kk,35,Po rekonstrukci,Osobní,0,50.073063,14.394489,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-graficka/95355724
5850095,Ostrava,1+kk,48,Projekt,Osobní,1,49.835426,18.283628,https://www.sreality.cz/detail/prodej/byt/1+kk/ostrava-moravska-ostrava-stodolni/3758695244
13000000,Praha 10,4+kk,108,Velmi dobrý,Osobní,0,50.055748,14.523433,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-hostivar-prazska/3614397260
10600000,Praha 5,2+kk,43,Po rekonstrukci,Osobní,1,50.073063,14.394489,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-graficka/2779710284
3290000,Český Krumlov,1+kk,28,Novostavba,Osobní,0,48.737865,14.102581,https://www.sreality.cz/detail/prodej/byt/1+kk/cerna-v-posumavi-cerna-v-posumavi-/1735152460
8800000,Praha 5,2+kk,34,Po rekonstrukci,Osobní,0,50.073063,14.394489,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-graficka/1793000268
7700000,Praha 5,2+kk,35,Po rekonstrukci,Osobní,0,50.073063,14.394489,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-graficka/2329871180
12300000,Praha 5,3+kk,56,Po rekonstrukci,Osobní,1,50.072918,14.394128,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-graficka/1225483084
4455700,Hodonín,3+1,82,Velmi dobrý,Osobní,1,48.854637,17.108105,https://www.sreality.cz/detail/prodej/byt/3+1/hodonin-hodonin-lesni/611472204
7600000,Brno,3+1,70,Velmi dobrý,Osobní,1,49.195339,16.654943,https://www.sreality.cz/detail/prodej/byt/3+1/brno-zidenice-doslikova/764441420
8290000,Praha 10,2+kk,40,Novostavba,Osobní,0,50.080471,14.485806,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-strasnice-pocernicka/3870298956
22950000,Praha 5,4+1,105,Velmi dobrý,Osobní,1,50.071217,14.403089,https://www.sreality.cz/detail/prodej/byt/4+1/praha-smichov-stroupeznickeho/2891244364
36000000,Praha 1,4+kk,142,Velmi dobrý,Osobní,0,50.085476,14.414141,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-stare-mesto-smetanovo-nabrezi/2368672588
7117040,Praha 8,1+kk,33,Ve výstavbě,Osobní,0,50.124489,14.453209,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-kobylisy-vrsni/2406871884
8250000,Praha 5,2+kk,42,Po rekonstrukci,Osobní,0,50.073063,14.394489,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-graficka/3950986060
8312879,Brno,2+kk,60,Ve výstavbě,Osobní,0,49.173306,16.56781,https://www.sreality.cz/detail/prodej/byt/2+kk/brno-stary-liskovec-/1103004492
5250000,Praha 4,1+kk,29,Před rekonstrukcí,Osobní,0,50.054043,14.441084,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-nusle-u-druzstev/1578914636
2890000,Praha 10,1+kk,47,Novostavba,Družstevní,1,50.06789,14.555148,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-dolni-mecholupy-honzikova/732119884
8490000,Liberec,4+kk,98,Velmi dobrý,Osobní,1,50.764713,15.074218,https://www.sreality.cz/detail/prodej/byt/4+kk/liberec-liberec-v-kristianov-stavbaru/3891221324
7430000,Praha,2+kk,43,Velmi dobrý,Osobní,0,50.130615,14.412453,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-bohnice-zelenohorska/903111500
17400000,Praha 3,3+kk,97,Novostavba,Osobní,1,50.084606,14.482682,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-strasnice-zverinova/2914935628
11490000,Zlín,3+kk,122,Novostavba,Osobní,1,49.237022,17.644049,https://www.sreality.cz/detail/prodej/byt/3+kk/zlin-mladcova-/2200695628
7990000,Praha 4,2+1,60,Velmi dobrý,Osobní,1,50.036728,14.523813,https://www.sreality.cz/detail/prodej/byt/2+1/praha-haje-/2254857036
9290000,Zlín,3+kk,98,Novostavba,Osobní,1,49.237022,17.644049,https://www.sreality.cz/detail/prodej/byt/3+kk/zlin-mladcova-/2653680460
6642600,Ostatní,3+kk,73,Novostavba,Osobní,1,50.641552,15.608983,https://www.sreality.cz/detail/prodej/byt/3+kk/vrchlabi-horejsi-vrchlabi-horska/2309178188
10990000,Ostrava,4+1,120,Velmi dobrý,Osobní,1,49.843712,18.316523,https://www.sreality.cz/detail/prodej/byt/4+1/ostrava-slezska-ostrava-michalkovicka/430129996
2500000,Teplice,4+1,76,Dobrý,Družstevní,1,50.633141,13.845821,https://www.sreality.cz/detail/prodej/byt/4+1/teplice-prosetice-pod-hvezdarnou/4282471244
3399000,Ostrava,2+1,55,Po rekonstrukci,Družstevní,0,49.78574,18.231403,https://www.sreality.cz/detail/prodej/byt/2+1/ostrava-zabreh-jiskricek/1742234444
12970000,Praha 5,4+kk,83,Po rekonstrukci,Osobní,1,50.05653,14.401319,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-smichov-k-zaverce/1951351628
6765000,Brno,2+kk,45,Dobrý,Osobní,0,49.199635,16.620407,https://www.sreality.cz/detail/prodej/byt/2+kk/brno-zabrdovice-bratislavska/1179071308
21800000,Praha 5,4+1,150,Velmi dobrý,Osobní,0,50.064915,14.409789,https://www.sreality.cz/detail/prodej/byt/4+1/praha-smichov-na-plzence/616833868
8974000,Praha 10,2+1,80,Po rekonstrukci,Osobní,0,50.056805,14.539167,https://www.sreality.cz/detail/prodej/byt/2+1/praha-hostivar-u-pekaren/4141970252
20020727,Brno,4+kk,99,Ve výstavbě,Osobní,1,49.179951,16.619516,https://www.sreality.cz/detail/prodej/byt/4+kk/brno-komarov-komarovska/2989929804
16940000,Praha 5,4+1,134,Velmi dobrý,Osobní,1,50.037853,14.383879,https://www.sreality.cz/detail/prodej/byt/4+1/praha-hlubocepy-renoirova/288957260
6620000,Brno,2+1,74,Dobrý,Osobní,1,49.247589,16.583302,https://www.sreality.cz/detail/prodej/byt/2+1/brno-reckovice-horacke-namesti/1987056460
23680000,Praha 2,4+kk,125,V rekonstrukci,Osobní,0,50.070812,14.433201,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-vinohrady-belehradska/2747069260
12300000,Praha 9,3+kk,85,Velmi dobrý,Osobní,1,50.1152,14.5653,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-kyje-federova/787665740
12305000,Praha 2,2+kk,60,Velmi dobrý,Osobní,1,50.077267,14.423512,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-nove-mesto-zitna/1865995084
3300000,Most,2+1,54,Po rekonstrukci,Osobní,1,50.503723,13.636706,https://www.sreality.cz/detail/prodej/byt/2+1/most-most-vitezslava-nezvala/3158725452
7667044,Praha 8,1+kk,37,Novostavba,Osobní,1,50.093628,14.463441,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-karlin-za-invalidovnou/480461644
2690000,Olomouc,1+1,27,Dobrý,Osobní,0,49.601395,17.276377,https://www.sreality.cz/detail/prodej/byt/1+1/olomouc-pavlovicky-edisonova/3510457164
34690000,Praha 2,3+1,121,Po rekonstrukci,Osobní,0,50.078743,14.446055,https://www.sreality.cz/detail/prodej/byt/3+1/praha-vinohrady-polska/3906761548
10980000,Praha 3,2+kk,48,Před rekonstrukcí,Osobní,0,50.076836,14.469539,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vinohrady-v-horni-stromce/123540300
9990000,Praha 1,1+kk,35,Velmi dobrý,Osobní,1,50.081486,14.43183,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-nove-mesto-washingtonova/3631305548
12490000,Praha,2+kk,50,Velmi dobrý,Osobní,0,50.081486,14.43183,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-nove-mesto-washingtonova/2596627276
3350000,Ostrava,2+1,58,Velmi dobrý,Družstevní,0,49.849167,18.271673,https://www.sreality.cz/detail/prodej/byt/2+1/ostrava-moravska-ostrava-jirska/2406486860
8750000,Praha 10,2+kk,67,Velmi dobrý,Osobní,1,50.015186,14.585042,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-pitkovice-majovkova/2728608588
18137241,Praha 5,3+kk,77,Ve výstavbě,Osobní,1,50.067234,14.405532,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-siklove/3351204684
12000000,Ostrava,4+kk,90,Velmi dobrý,Osobní,1,49.831047,18.286783,https://www.sreality.cz/detail/prodej/byt/4+kk/ostrava-moravska-ostrava-jantarova/1094603596
8290000,Ostrava,4+kk,105,Dobrý,Osobní,0,49.834648,18.282043,https://www.sreality.cz/detail/prodej/byt/4+kk/ostrava-moravska-ostrava-/4288602956
8309200,Ostatní,4+kk,87,Novostavba,Osobní,1,50.641552,15.608983,https://www.sreality.cz/detail/prodej/byt/4+kk/vrchlabi-horejsi-vrchlabi-horska/2644722508
7746359,Praha 5,1+kk,28,Novostavba,Osobní,0,50.067234,14.405532,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-smichov-siklove/1329484620
36970000,Praha 3,5+kk,189,Velmi dobrý,Osobní,1,50.08844,14.469105,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-zizkov-jeseniova/2503095116
9100000,České Budějovice,3+kk,99,Velmi dobrý,Osobní,1,48.956593,14.469521,https://www.sreality.cz/detail/prodej/byt/3+kk/ceske-budejovice-ceske-budejovice-7-lidicka-tr-/1302545228
31891000,Praha 5,5+kk,130,Po rekonstrukci,Osobní,1,50.073257,14.408988,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-smichov-pechackova/3091993420
16590000,Praha 2,2+kk,58,Po rekonstrukci,Osobní,0,50.078743,14.446055,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vinohrady-polska/1222406988
11390000,Praha 5,2+kk,57,Velmi dobrý,Osobní,0,50.071945,14.407796,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-na-belidle/476144460
7990000,Praha 10,3+kk,67,Po rekonstrukci,Osobní,1,50.0383,14.565423,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-horni-mecholupy-janovska/2091148108
10947779,Praha 9,3+kk,73,Projekt,Osobní,1,50.161518,14.52365,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-cakovice-schoellerova/158065228
8180000,Ostatní,3+1,108,Velmi dobrý,Osobní,1,50.420902,14.25624,https://www.sreality.cz/detail/prodej/byt/3+1/roudnice-nad-labem-roudnice-nad-labem-kratochvilova/4171916108
9990000,Praha 4,3+kk,78,Velmi dobrý,Družstevní,0,50.057301,14.441656,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-nusle-na-veseli/3796783948
3620000,Šumperk,2+1,74,Dobrý,Osobní,0,49.966835,16.987425,https://www.sreality.cz/detail/prodej/byt/2+1/sumperk-sumperk-8--kvetna/2426618700
5555558,Litoměřice,2+kk,52,Ve výstavbě,Osobní,1,50.532887,14.134823,https://www.sreality.cz/detail/prodej/byt/2+kk/litomerice-litomerice-mesto-vavrinecka/832783180
4450000,Ostrava,2+1,68,Velmi dobrý,Osobní,0,49.839668,18.286266,https://www.sreality.cz/detail/prodej/byt/2+1/ostrava-moravska-ostrava-veleslavinova/2676904780
5995000,Kladno,3+1,67,Po rekonstrukci,Osobní,0,50.136406,14.115771,https://www.sreality.cz/detail/prodej/byt/3+1/kladno-krocehlavy-u-hvezdy/134169420
3499000,Příbram,2+kk,46,Dobrý,Osobní,0,49.68668,14.008131,https://www.sreality.cz/detail/prodej/byt/2+kk/pribram-pribram-iii-rynecek/4035785548
5900000,Pardubice,3+1,78,Velmi dobrý,Osobní,1,50.046673,15.758293,https://www.sreality.cz/detail/prodej/byt/3+1/pardubice-polabiny-druzby/1423471436
769000,Ostatní,4+1,73,Dobrý,Družstevní,1,50.593193,13.569903,https://www.sreality.cz/detail/prodej/byt/4+1/litvinov-janov-hamerska/2385605452
9990000,Hradec Králové,3+kk,90,Po rekonstrukci,Osobní,1,50.209389,15.820406,https://www.sreality.cz/detail/prodej/byt/3+kk/hradec-kralove-hradec-kralove-nerudova/193987404
23780000,Praha 1,3+kk,109,Velmi dobrý,Osobní,0,50.087421,14.406035,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-mala-strana-mostecka/2750038860
8299000,Praha 4,3+kk,54,Dobrý,Osobní,1,50.048233,14.485222,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zabehlice-hrusicka/3527955276
5990000,Český Krumlov,3+kk,67,Novostavba,Osobní,0,48.737865,14.102581,https://www.sreality.cz/detail/prodej/byt/3+kk/cerna-v-posumavi-cerna-v-posumavi-/3681309516
7780000,Praha 10,2+kk,40,Novostavba,Osobní,0,50.076584,14.490133,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-strasnice-cernokostelecka/120345420
4750000,Česká Lípa,3+kk,67,Novostavba,Osobní,1,50.564713,14.655523,https://www.sreality.cz/detail/prodej/byt/3+kk/doksy--/480867148
5440000,Olomouc,2+kk,54,Po rekonstrukci,Osobní,0,49.597088,17.274855,https://www.sreality.cz/detail/prodej/byt/2+kk/olomouc-olomouc-jeremenkova/4006245196
7990000,Ostatní,3+1,125,Velmi dobrý,Osobní,0,49.907997,15.397569,https://www.sreality.cz/detail/prodej/byt/3+1/caslav-caslav-nove-mesto-gen--eliase/1607492428
9140096,Brno,3+kk,79,Ve výstavbě,Osobní,1,49.173306,16.56781,https://www.sreality.cz/detail/prodej/byt/3+kk/brno-stary-liskovec-/599089996
11274054,Ostatní,3+kk,81,Projekt,Osobní,1,50.177967,14.420009,https://www.sreality.cz/detail/prodej/byt/3+kk/klecany-klecany-topolova/2719920972
35900000,Praha 8,4+kk,163,Ve výstavbě,Osobní,1,50.090775,14.452274,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-karlin-pernerova/4138566476
3490000,České Budějovice,1+kk,24,Projekt,Osobní,0,48.981369,14.481397,https://www.sreality.cz/detail/prodej/byt/1+kk/ceske-budejovice-ceske-budejovice-3-j--plachty/4114309964
14500000,Praha 8,3+1,95,Dobrý,Družstevní,1,50.091339,14.445188,https://www.sreality.cz/detail/prodej/byt/3+1/praha-karlin-vitkova/2109137740
16490000,Praha 2,2+kk,56,Novostavba,Osobní,0,50.078743,14.446055,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vinohrady-polska/1507619660
10873505,Praha 5,3+kk,64,Novostavba,Osobní,1,49.983974,14.359765,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-radotin-namesti-osvoboditelu/3451929164
19391873,Praha 7,3+kk,89,Ve výstavbě,Osobní,0,50.100578,14.451504,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-holesovice-jatecni/1885389388
8750000,Praha 3,2+1,51,Velmi dobrý,Osobní,1,50.09074,14.491193,https://www.sreality.cz/detail/prodej/byt/2+1/praha-zizkov-pod-lipami/4083376972
7932389,Praha 10,2+kk,42,Novostavba,Osobní,1,50.055046,14.516415,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-hostivar-svehlova/1458729804
8390000,Praha 5,2+kk,59,V rekonstrukci,Osobní,0,50.065289,14.393119,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-na-vaclavce/1306420044
24227100,Trutnov,3+kk,84,Ve výstavbě,Osobní,1,50.693451,15.733144,https://www.sreality.cz/detail/prodej/byt/3+kk/pec-pod-snezkou--/3405620044
3800000,Ostatní,3+kk,59,Velmi dobrý,Osobní,0,49.428753,13.875015,https://www.sreality.cz/detail/prodej/byt/3+kk/blatna-blatna-smetanova/4203942732
8590000,Praha 5,2+kk,62,V rekonstrukci,Osobní,0,50.065289,14.393119,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-na-vaclavce/2648597324
5950000,Ostatní,3+1,74,Velmi dobrý,Osobní,1,49.774303,17.11475,https://www.sreality.cz/detail/prodej/byt/3+1/unicov-unicov-u-stadionu/1174586188
14100000,Praha 8,3+kk,77,Novostavba,Osobní,1,50.117081,14.448081,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-liben-nad-rokoskou/1013601100
10339000,Brno,3+kk,68,Ve výstavbě,Osobní,1,49.197468,16.625874,https://www.sreality.cz/detail/prodej/byt/3+kk/brno-zabrdovice-plynarenska/3999359820
2990000,Praha 4,1+kk,36,Ve výstavbě,Družstevní,1,50.030273,14.505038,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-chodov-bartunkova/77808460
12590000,Praha 1,3+kk,51,Velmi dobrý,Osobní,0,50.091175,14.425028,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-stare-mesto-hastalska/3658040140
9998000,Brno,3+kk,72,Ve výstavbě,Osobní,1,49.197468,16.625874,https://www.sreality.cz/detail/prodej/byt/3+kk/brno-zabrdovice-plynarenska/3205997388
13490000,Praha 5,3+kk,78,Velmi dobrý,Osobní,1,50.059551,14.330171,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-stodulky-kleckova/2127184716
3090000,Praha 10,2+kk,47,Novostavba,Družstevní,1,50.06789,14.555148,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-dolni-mecholupy-honzikova/4104340300
14890000,Praha 5,3+kk,95,Novostavba,Osobní,1,50.060966,14.398317,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-na-laurove/3436999500
2865000,Ostatní,4+1,76,Dobrý,Družstevní,1,50.499222,13.450124,https://www.sreality.cz/detail/prodej/byt/4+1/jirkov-jirkov-alesova/2159891276
5281000,Ostatní,2+1,54,Novostavba,Osobní,1,50.641552,15.608983,https://www.sreality.cz/detail/prodej/byt/2+1/vrchlabi-horejsi-vrchlabi-horska/363021132
4324000,Hodonín,3+kk,55,Po rekonstrukci,Osobní,0,48.844852,17.126757,https://www.sreality.cz/detail/prodej/byt/3+kk/hodonin-hodonin-koupelni/2796057420
17000000,Praha 5,4+kk,104,Po rekonstrukci,Osobní,1,49.973518,14.387759,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-zbraslav-k-havlinu/194315084
2992000,Hodonín,2+kk,36,Po rekonstrukci,Osobní,0,48.844852,17.126757,https://www.sreality.cz/detail/prodej/byt/2+kk/hodonin-hodonin-koupelni/2483581772
6995000,Hodonín,4+kk,91,Po rekonstrukci,Osobní,0,48.844852,17.126757,https://www.sreality.cz/detail/prodej/byt/4+kk/hodonin-hodonin-koupelni/3784864588
5306250,Trutnov,1+kk,42,Novostavba,Osobní,1,50.63496,15.710593,https://www.sreality.cz/detail/prodej/byt/1+kk/cerny-dul--/3181933388
8769000,Praha 3,2+kk,47,Dobrý,Osobní,0,50.087444,14.469311,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-jana-zelivskeho/1535267660
8468550,Praha,2+kk,31,Po rekonstrukci,Osobní,1,50.103275,14.451418,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-holesovice-delnicka/107569996
12800000,Praha,3+kk,72,Velmi dobrý,Osobní,1,50.042961,14.312009,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-stodulky-toufarova/3450082124
13541500,Praha,2+kk,51,Ve výstavbě,Osobní,0,50.078861,14.424422,https://www.sreality.cz/detail/prodej/byt/2+kk/praha--skolska/2059359052
5890000,Zlín,3+kk,57,Po rekonstrukci,Osobní,0,49.219475,17.656712,https://www.sreality.cz/detail/prodej/byt/3+kk/zlin--vysoka/1238582092
7512543,Praha,1+kk,29,Po rekonstrukci,Osobní,0,50.078861,14.424422,https://www.sreality.cz/detail/prodej/byt/1+kk/praha--skolska/1539265356
3999000,Praha 6,1+kk,16,Velmi dobrý,Osobní,0,50.078022,14.304162,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-ruzyne-zbuzanska/449803084
17899214,Praha 5,3+kk,80,Novostavba,Osobní,1,50.067234,14.405532,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-siklove/3854521164
4999000,Praha 3,1+kk,36,Velmi dobrý,Osobní,0,50.079617,14.453787,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-vinohrady-jagellonska/2792776524
2090000,Děčín,3+1,76,Po rekonstrukci,Družstevní,1,50.741112,14.193862,https://www.sreality.cz/detail/prodej/byt/3+1/decin-decin-xxxii-boletice-nad-labem-csl--partyzanu/964977484
6489280,Litoměřice,2+kk,57,Ve výstavbě,Osobní,1,50.532887,14.134823,https://www.sreality.cz/detail/prodej/byt/2+kk/litomerice-litomerice-mesto-vavrinecka/533939020
13900000,Brno,4+kk,123,Po rekonstrukci,Osobní,1,49.168629,16.727314,https://www.sreality.cz/detail/prodej/byt/4+kk/slapanice--/2043888460
8600000,Ostatní,4+kk,98,Velmi dobrý,Osobní,1,48.989151,14.530313,https://www.sreality.cz/detail/prodej/byt/4+kk/vrato-vrato-na-pesine/1042993996
16604461,Praha 10,4+kk,100,Ve výstavbě,Osobní,1,50.058334,14.513746,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-zabehlice-strasnicka/439366220
